Month Day Time State "F.Scale" Injuries Fatalities PropLoss Length Width NumberStates F0 ln(Length)
6 16 22:18:00 MS 1 0 0 0 2.68 100 1 No 0.9858167945227654
6 17 20:47:00 MO 0 0 0 0 4.75 50 1 Yes 1.55814461804655
6 18 18:05:00 TX 0 0 0 0 6.06 200 1 Yes 1.801709800081223
6 18 19:00:00 TX 0 0 0 0 1.75 100 1 Yes 0.5596157879354227
6 18 19:05:00 TX 0 0 0 0 2.04 150 1 Yes 0.712949807856125
6 19 10:20:00 PA 0 0 0 50000 1.05 250 1 Yes 0.04879016416943205
6 19 12:36:00 PA 0 0 0 0 2.1 50 1 Yes 0.7419373447293773
6 19 13:49:00 MD 0 0 0 0 0.22 100 1 Yes -1.5141277326297755
6 19 15:52:00 PA 0 0 0 15000 0.75 60 1 Yes -0.2876820724517809
6 19 15:52:00 PA 0 0 0 20000 0.75 60 1 Yes -0.2876820724517809
6 19 17:15:00 DE 0 0 0 0 0.6 200 1 Yes -0.5108256237659907
6 20 8:15:00 FL 0 0 0 10000 0.39 50 1 Yes -0.9416085398584448
6 21 5:18:00 FL 0 0 0 40000 2.52 75 1 Yes 0.924258901523332
6 21 7:20:00 MS 0 0 0 0 5.48 50 1 Yes 1.7011051009599243
6 21 14:02:00 AL 0 0 0 0 0.1 25 1 Yes -2.3025850929940455
6 21 14:08:00 AL 0 0 0 0 0.85 25 1 Yes -0.16251892949777494
6 21 17:24:00 MN 0 0 0 0 0.47 75 1 Yes -0.7550225842780328
6 21 17:39:00 MN 0 0 0 0 1.28 100 1 Yes 0.2468600779315258
6 21 17:57:00 AL 1 0 0 50000 4.84 75 1 No 1.5769147207285403
6 21 19:35:00 AL 0 0 0 25000 0.13 25 1 Yes -2.0402208285265546
6 22 11:21:00 AL 1 0 0 0 8.29 255 1 No 2.1150499691472033
6 22 13:42:00 AL 0 0 0 0 0.27 50 1 Yes -1.3093333199837622
6 22 17:30:00 MS 0 0 0 0 2.75 150 1 Yes 1.0116009116784799
6 23 13:21:00 PA 1 0 0 60000 2.97 250 1 No 1.0885619528146084
6 23 15:37:00 KY 1 0 0 100000 5.1 75 1 No 1.62924053973028
6 23 15:55:00 WV 0 0 0 65000 0.27 200 1 Yes -1.3093333199837622
6 23 16:05:00 KY 1 0 0 150000 2.1 100 1 No 0.7419373447293773
6 23 17:47:00 WV 1 0 0 20000 0.13 47 1 No -2.0402208285265546
6 23 17:58:00 WV 1 0 0 300000 4.4 400 1 No 1.4816045409242156
6 24 6:21:00 NJ 0 0 0 0 0.5 40 1 Yes -0.6931471805599453
6 24 6:27:00 NJ 0 0 0 0 0.3 25 1 Yes -1.2039728043259361
6 25 15:25:00 CO 0 0 0 2000 4.37 200 1 Yes 1.4747630091074988
6 25 17:08:00 OK 0 0 0 0 0.1 10 1 Yes -2.3025850929940455
6 25 17:33:00 OK 0 0 0 0 0.1 10 1 Yes -2.3025850929940455
6 26 17:20:00 KS 0 0 0 0 6.87 50 1 Yes 1.927164106234258
6 28 14:46:00 IA 2 0 0 0 3.7 135 1 No 1.308332819650179
6 28 14:57:00 IA 0 0 0 5000 14.93 100 1 Yes 2.703372611551099
6 28 15:21:00 IA 1 0 0 0 2.12 75 1 No 0.7514160886839212
6 28 15:21:00 IA 1 0 0 10000 3.78 100 1 No 1.3297240096314962
6 28 15:25:00 WI 1 0 0 0 11.35 700 1 No 2.4292177439274116
6 28 15:43:00 IA 0 0 0 1000 1.94 30 1 Yes 0.6626879730752367
6 28 15:45:00 IA 1 0 0 20000 7.59 100 1 No 2.0268315914075385
6 28 15:49:00 WI 1 0 0 0 2.2 180 1 No 0.7884573603642703
6 28 16:05:00 IA 2 0 0 75000 6.99 1000 1 No 1.9444805562457188
6 28 16:54:00 IA 1 0 0 85000 17.8 500 1 No 2.8791984572980396
6 28 17:18:00 IA 0 0 0 0 0.51 25 1 Yes -0.6733445532637656
6 28 17:22:00 MN 0 0 0 0 0.01 25 1 Yes -4.605170185988091
6 28 17:38:00 IA 2 1 0 0 11.69 200 1 No 2.458733775483977
6 28 17:42:00 MN 0 0 0 5000 0.42 25 1 Yes -0.8675005677047232
6 28 17:48:00 MO 1 0 0 0 16.37 75 1 No 2.7954503913830435
6 28 17:55:00 WI 1 0 0 145000 0.57 150 1 No -0.5621189181535413
6 28 17:55:00 WI 1 0 0 325000 2.21 300 1 No 0.7929925155296614
6 28 18:07:00 MN 0 0 0 3000 0.48 25 1 Yes -0.7339691750802004
6 28 18:14:00 IA 2 0 0 0 2.5 30 1 No 0.9162907318741551
6 28 18:26:00 IA 0 0 0 0 0.02 10 1 Yes -3.912023005428146
6 28 18:38:00 WI 0 0 0 60000 0.79 100 1 Yes -0.23572233352106983
6 28 18:56:00 IA 1 0 0 0 2 15 1 No 0.6931471805599453
6 28 19:14:00 IL 1 0 0 0 5.86 200 1 No 1.7681496035889213
6 28 19:23:00 IL 1 0 0 0 1.64 100 1 No 0.494696241836107
6 28 19:31:00 MO 0 0 0 0 1.31 25 1 Yes 0.2700271372130602
6 28 19:50:00 MO 0 0 0 0 1.44 25 1 Yes 0.36464311358790924
6 29 16:45:00 NE 1 0 0 0 14.4 150 1 No 2.667228206581955
6 30 13:49:00 NY 1 0 0 0 0.25 50 1 No -1.3862943611198906
6 30 14:45:00 NY 0 0 0 20000 1.47 125 1 Yes 0.3852624007906449
6 30 15:28:00 NY 1 0 0 0 0.6 150 1 No -0.5108256237659907
6 30 18:31:00 MI 0 0 0 0 0.2 25 1 Yes -1.6094379124341003
7 1 12:20:00 ME 0 0 0 0 3.42 50 1 Yes 1.2296405510745139
7 1 14:42:00 ME 1 0 0 0 1.53 250 1 No 0.4252677354043441
7 1 16:09:00 ME 1 0 0 0 0.32 200 1 No -1.1394342831883648
7 1 16:14:00 ME 1 1 0 0 2.48 200 1 No 0.9082585601768908
7 1 16:31:00 ME 0 0 0 0 2.54 75 1 Yes 0.9321640810304452
7 3 5:28:00 AR 1 0 0 750000 0.09 75 1 No -2.407945608651872
7 3 15:30:00 NM 0 0 0 0 0.82 30 1 Yes -0.19845093872383832
7 3 16:20:00 TN 0 0 0 0 0.31 75 1 Yes -1.171182981502945
7 5 17:58:00 TN 1 0 0 750000 1.54 200 1 No 0.43178241642553783
7 5 19:58:00 TN 0 0 0 10000 3.9 75 1 Yes 1.3609765531356006
7 5 20:14:00 WV 0 0 0 0 0.26 30 1 Yes -1.3470736479666092
7 6 13:48:00 MN 1 0 0 0 0.93 264 1 No -0.07257069283483537
7 6 15:30:00 NM 0 0 0 0 0.04 20 1 Yes -3.2188758248682006
7 7 11:30:00 TX 0 0 0 0 0.1 1 1 Yes -2.3025850929940455
7 7 18:00:00 FL 0 0 0 0 0.05 15 1 Yes -2.995732273553991
7 7 18:29:00 FL 0 0 0 20000 0.69 25 1 Yes -0.37106368139083207
7 8 18:20:00 UT -9 0 0 0 0.05 1 1 No -2.995732273553991
7 9 20:37:00 MN 0 0 0 0 1.32 50 1 Yes 0.27763173659827955
7 9 21:30:00 MN 1 0 0 0 2.68 100 1 No 0.9858167945227654
7 10 12:00:00 UT -9 0 0 0 0.05 1 1 No -2.995732273553991
7 10 13:57:00 PA 0 0 0 30000 3.18 75 1 Yes 1.1568811967920856
7 10 16:45:00 IL 0 0 0 0 1.6 50 1 Yes 0.4700036292457356
7 10 17:35:00 OH 0 0 0 15000 0.44 50 1 Yes -0.8209805520698302
7 10 17:53:00 IN 1 0 0 0 3.84 200 1 No 1.3454723665996355
7 10 17:58:00 IN 1 0 0 0 2.95 100 1 No 1.0818051703517284
7 10 18:14:00 OH 0 0 0 10000 6.35 150 1 Yes 1.8484548129046003
7 11 16:16:00 ND 0 0 0 0 2 150 1 Yes 0.6931471805599453
7 11 16:35:00 IA 1 0 0 1000 4.58 60 1 No 1.5216989981260935
7 11 16:39:00 ND 1 0 0 2000 1.52 150 1 No 0.41871033485818504
7 11 16:45:00 PA 0 0 0 10000 1 250 1 Yes 0
7 11 16:48:00 ND 0 0 0 0 0.4 100 1 Yes -0.916290731874155
7 11 16:51:00 ND 0 0 0 2000 1 100 1 Yes 0
7 11 17:25:00 ND 1 0 0 2000 5.92 150 1 No 1.7783364488959144
7 11 17:30:00 ND 1 0 0 4000 7 150 1 No 1.9459101490553132
7 11 17:50:00 ND 0 0 0 0 5.8 1150 1 Yes 1.7578579175523736
7 11 17:58:00 ND 2 0 0 750000 22 1200 1 No 3.091042453358316
7 11 18:07:00 MN 1 0 0 50000 10 250 1 No 2.302585092994046
7 11 18:48:00 ND 2 0 0 800000 11.64 600 2 No 2.454447442303292
7 11 18:48:00 ND 2 0 0 250000 6.64 600 2 No 1.8931119634883424
7 11 19:00:00 MN 2 0 0 550000 5 600 2 No 1.6094379124341003
7 11 19:42:00 MN 2 0 0 475000 12.81 500 1 No 2.550226115908643
7 12 1:20:00 MN 0 0 0 0 12.64 440 1 Yes 2.5368663887187113
7 12 1:27:00 MN 1 0 0 0 10.72 400 1 No 2.372111155642656
7 12 1:39:00 MN 0 0 0 0 0.55 200 1 Yes -0.5978370007556204
7 12 1:41:00 MN 0 0 0 0 3.03 250 1 Yes 1.1085626195212777
7 12 19:30:00 WI 0 0 0 5000 0.73 30 1 Yes -0.31471074483970024
7 14 19:55:00 AZ 0 0 0 0 0.11 10 1 Yes -2.2072749131897207
7 15 12:14:00 LA 0 0 0 0 0.05 10 1 Yes -2.995732273553991
7 15 14:27:00 TX 0 0 0 40000 0.38 20 1 Yes -0.9675840262617056
7 15 15:15:00 TX 0 0 0 100000 0.1 20 1 Yes -2.3025850929940455
7 17 16:39:00 MN 0 0 0 0 4.38 200 1 Yes 1.4770487243883548
7 17 16:46:00 MN 0 0 0 0 1.91 75 1 Yes 0.6471032420585384
7 17 17:07:00 MN 0 0 0 0 4.68 200 1 Yes 1.5432981099295553
7 19 8:35:00 ND 0 0 0 0 0.26 25 1 Yes -1.3470736479666092
7 19 9:23:00 NC 0 0 0 10000 0.15 25 1 Yes -1.8971199848858813
7 19 13:00:00 MN 0 0 0 30000 0.5 50 1 Yes -0.6931471805599453
7 19 13:02:00 MN 0 0 0 25000 1.54 50 1 Yes 0.43178241642553783
7 19 13:48:00 MN 0 0 0 0 5.32 330 1 Yes 1.6714733033535532
7 19 16:07:00 MN 1 0 0 40000 0.77 25 1 No -0.2613647641344075
7 19 16:15:00 IA 0 0 0 12000 0.72 20 1 Yes -0.3285040669720361
7 19 16:25:00 MN 1 0 0 20000 2.03 30 1 No 0.7080357930536959
7 19 16:30:00 LA 0 0 0 0 0.67 10 1 Yes -0.40047756659712525
7 19 17:08:00 IA 1 2 0 840000 5.78 400 1 No 1.7544036826842861
7 20 10:30:00 NY 2 0 0 3500 6.11 700 1 No 1.809926773183504
7 20 10:55:00 NY 0 0 0 100000 1.34 450 1 Yes 0.29266961396282004
7 20 11:29:00 NY 0 0 0 25000 1.06 150 1 Yes 0.058268908123975824
7 20 11:45:00 NY 1 0 0 250000 4.22 740 1 No 1.4398351280479205
7 21 14:45:00 MN 1 0 0 100000 2.81 200 1 No 1.0331844833456545
7 21 16:34:00 MN 0 0 0 0 0.4 100 1 Yes -0.916290731874155
7 21 16:44:00 IA 0 0 0 0 0.12 10 1 Yes -2.120263536200091
7 21 16:52:00 KS 0 0 0 0 0.01 400 1 Yes -4.605170185988091
7 21 18:19:00 IL 1 0 0 40000 3.72 150 1 No 1.3137236682850553
7 21 19:50:00 ND 0 0 0 0 0.17 25 1 Yes -1.7719568419318752
7 22 16:48:00 OH 1 0 0 25000 0.8 230 1 No -0.2231435513142097
7 22 17:40:00 PA 0 0 0 0 0.1 25 1 Yes -2.3025850929940455
7 23 13:33:00 IN 0 0 0 40000 1.71 50 1 Yes 0.5364933705145685
7 23 23:23:00 MD 2 1 0 0 2.37 150 1 No 0.8628899551470399
7 24 13:57:00 PA 0 0 0 0 0.34 25 1 Yes -1.0788096613719298
7 25 18:50:00 SD 0 0 0 0 0.25 25 1 Yes -1.3862943611198906
7 26 17:06:00 IA 0 0 0 0 1.25 25 1 Yes 0.22314355131420976
7 27 11:38:00 FL 0 0 0 0 0.11 40 1 Yes -2.2072749131897207
7 29 17:00:00 AZ 0 0 0 0 0.12 10 1 Yes -2.120263536200091
7 29 17:55:00 MT 0 0 0 0 0.13 10 1 Yes -2.0402208285265546
7 31 13:55:00 FL 0 0 0 96000 0.69 100 1 Yes -0.37106368139083207
8 2 17:27:00 IL 0 0 0 0 0.5 40 1 Yes -0.6931471805599453
8 3 16:10:00 MI 0 0 0 55000 0.09 55 1 Yes -2.407945608651872
8 3 17:04:00 MN 0 0 0 0 0.34 20 1 Yes -1.0788096613719298
8 3 17:04:00 MN 0 0 0 0 0.2 10 1 Yes -1.6094379124341003
8 3 17:10:00 MN 0 0 0 0 0.1 20 1 Yes -2.3025850929940455
8 3 18:05:00 AZ 0 0 0 0 0.25 100 1 Yes -1.3862943611198906
8 4 12:50:00 NY -9 0 0 0 0.05 20 1 No -2.995732273553991
8 4 15:55:00 PA 1 0 0 5000 1.22 200 1 No 0.19885085874516517
8 4 17:46:00 GA 1 0 0 100000 1.86 200 1 No 0.6205764877251099
8 5 20:47:00 ME 1 0 0 0 2.53 33 1 No 0.9282193027394288
8 5 21:30:00 ME 1 0 0 0 0.48 20 1 No -0.7339691750802004
8 6 0:19:00 OK 2 30 0 50000000 6.9 550 1 No 1.9315214116032138
8 6 0:27:00 OK 1 0 0 220000 2.9 400 1 No 1.0647107369924282
8 6 0:32:00 OK 1 0 0 15000 4.5 200 1 No 1.5040773967762742
8 6 1:11:00 OK 1 0 0 5000 0.9 400 1 No -0.10536051565782628
8 7 11:40:00 MD 1 0 0 750000 1.47 150 1 No 0.3852624007906449
8 7 12:51:00 VA 0 0 0 15000 2.09 50 1 Yes 0.7371640659767196
8 7 16:22:00 NE 0 0 0 0 0.1 10 1 Yes -2.3025850929940455
8 9 17:50:00 NM 0 0 0 0 0.33 50 1 Yes -1.1086626245216111
8 11 15:03:00 FL 0 0 0 0 0.22 25 1 Yes -1.5141277326297755
8 11 16:08:00 VA 0 0 0 0 1.38 100 1 Yes 0.3220834991691133
8 12 13:12:00 PA 1 0 0 500000 5.53 200 1 No 1.7101878155342436
8 12 17:10:00 CO 0 0 0 0 0.01 25 1 Yes -4.605170185988091
8 12 17:27:00 CO 0 0 0 0 0.01 25 1 Yes -4.605170185988091
8 12 17:30:00 CO 0 0 0 0 0.01 25 1 Yes -4.605170185988091
8 12 17:45:00 CO 0 0 0 0 0.01 25 1 Yes -4.605170185988091
8 13 19:00:00 TX 0 0 0 0 0.09 20 1 Yes -2.407945608651872
8 15 18:10:00 NE 0 0 0 0 6.78 50 1 Yes 1.9139771019523042
8 16 15:46:00 MN 0 0 0 0 3.87 75 1 Yes 1.3532545070416904
8 16 16:03:00 MN 0 0 0 0 1.94 25 1 Yes 0.6626879730752367
8 16 16:32:00 MN 0 0 0 0 1.27 20 1 Yes 0.23901690047049992
8 16 16:33:00 MN 1 0 0 0 5.22 75 1 No 1.6524974018945473
8 16 17:15:00 MN 0 0 0 0 1.37 60 1 Yes 0.3148107398400336
8 16 17:26:00 MN 0 0 0 0 4.08 75 1 Yes 1.4060969884160703
8 16 18:05:00 MN 0 0 0 0 1.34 10 1 Yes 0.29266961396282004
8 16 18:21:00 MN 0 0 0 0 0.61 25 1 Yes -0.4942963218147801
8 16 18:21:00 IL 1 0 0 0 2.79 75 1 No 1.0260415958332743
8 16 18:22:00 IL 1 0 0 0 0.54 60 1 No -0.616186139423817
8 16 18:28:00 IL 0 0 0 0 3.25 20 1 Yes 1.1786549963416462
8 16 18:46:00 MN 0 0 0 0 1.2 75 1 Yes 0.1823215567939546
8 16 19:05:00 MN 0 0 0 0 0.77 50 1 Yes -0.2613647641344075
8 16 19:08:00 MN 0 0 0 0 0.05 30 1 Yes -2.995732273553991
8 17 17:11:00 OH 1 0 0 50000 1.04 100 1 No 0.03922071315328133
8 17 17:34:00 MI 0 0 0 45000 0.26 75 1 Yes -1.3470736479666092
8 17 19:10:00 MI 0 0 0 0 3.07 100 1 Yes 1.1216775615991057
8 18 15:40:00 FL 0 0 0 0 0.18 20 1 Yes -1.7147984280919268
8 18 16:29:00 FL 0 0 0 8000 0.36 15 1 Yes -1.0216512475319814
8 18 18:26:00 MN 1 0 0 500000 3.03 100 1 No 1.1085626195212777
8 18 18:37:00 MN 1 0 0 0 1.34 100 1 No 0.29266961396282004
8 18 18:47:00 MN 1 0 0 0 1.63 100 1 No 0.4885800148186709
8 18 18:47:00 IA 1 0 0 0 1.63 100 1 No 0.4885800148186709
8 18 19:07:00 IA 2 0 0 300000 5.14 250 1 No 1.6370530794670737
8 18 20:21:00 IA 0 0 0 0 0.81 50 1 Yes -0.21072103131565253
8 19 18:40:00 NE 0 0 0 0 0.1 10 1 Yes -2.3025850929940455
8 19 18:48:00 NE 1 0 0 50000 2.3 840 1 No 0.832909122935104
8 19 18:48:00 NE 1 0 0 10000 0.69 330 1 No -0.37106368139083207
8 19 19:03:00 NE 0 0 0 0 0.1 10 1 Yes -2.3025850929940455
8 19 19:14:00 NE 2 0 0 100000 0.65 540 1 No -0.4307829160924542
8 21 16:52:00 IA 0 0 0 5000 3.28 80 1 Yes 1.1878434223960523
8 21 16:58:00 IA 0 0 0 0 1.08 10 1 Yes 0.0769610411361284
8 22 14:23:00 PA 1 0 0 50000 1.5 250 1 No 0.4054651081081644
8 22 14:55:00 NY 1 0 0 10000 0.15 30 1 No -1.8971199848858813
8 22 15:25:00 NY 0 0 0 50000 0.43 150 1 Yes -0.843970070294529
8 25 13:18:00 TX 0 0 0 500 0.12 20 1 Yes -2.120263536200091
8 25 14:30:00 TX 0 0 0 30000 0.23 30 1 Yes -1.4696759700589417
8 25 15:08:00 TX 1 0 0 500000 2.18 50 1 No 0.7793248768009977
8 25 15:14:00 TX 0 0 0 10000 0.16 20 1 Yes -1.8325814637483102
8 25 17:11:00 TX 0 0 0 100000 3.98 50 1 Yes 1.3812818192963463
8 25 21:44:00 TX 0 0 0 100000 4.76 50 1 Yes 1.5602476682433286
8 25 23:28:00 TX 0 0 0 50000 4.31 50 1 Yes 1.4609379041156563
8 25 23:50:00 TX 1 0 0 1000000 1.56 50 1 No 0.44468582126144574
8 25 23:56:00 TX 1 0 0 500000 1.46 100 1 No 0.37843643572024505
8 26 1:10:00 TX 0 0 0 0 1.45 30 1 Yes 0.371563556432483
8 26 1:12:00 TX 0 0 0 30000 0.11 30 1 Yes -2.2072749131897207
8 26 3:30:00 TX 0 0 0 100000 1.02 30 1 Yes 0.01980262729617973
8 26 4:00:00 TX 1 0 0 1300000 0.9 50 1 No -0.10536051565782628
8 26 7:05:00 TX 0 0 0 0 0.16 20 1 Yes -1.8325814637483102
8 26 11:22:00 LA 0 0 0 7000 1.66 25 1 Yes 0.5068176023684519
8 26 14:50:00 TX 1 0 0 500000 0.94 50 1 No -0.06187540371808753
8 26 15:20:00 SD 0 0 0 0 0.66 10 1 Yes -0.4155154439616658
8 26 15:20:00 TX 0 0 0 30000 0.52 50 1 Yes -0.6539264674066639
8 26 16:23:00 TX 0 0 0 50000 0.54 30 1 Yes -0.616186139423817
8 26 19:15:00 TX 1 0 0 2000000 5.78 100 1 No 1.7544036826842861
8 26 19:19:00 FL 0 0 0 20000 0.32 50 1 Yes -1.1394342831883648
8 26 23:00:00 TX 0 0 0 50000 0.03 30 1 Yes -3.506557897319982
8 27 0:43:00 TX 1 0 0 300000 2.27 50 1 No 0.8197798314933114
8 27 3:03:00 TX 0 0 0 200000 0.73 30 1 Yes -0.31471074483970024
8 27 9:15:00 TX 0 0 0 50000 0.08 20 1 Yes -2.5257286443082556
8 27 13:15:00 LA 0 0 0 5000 0.21 25 1 Yes -1.5606477482646683
8 27 13:35:00 LA 0 0 0 0 0.15 25 1 Yes -1.8971199848858813
8 28 3:39:00 LA 0 0 0 15000 0.28 25 1 Yes -1.2729656758128873
8 29 16:00:00 LA 0 0 0 0 0.02 25 1 Yes -3.912023005428146
8 29 16:09:00 LA 2 0 0 200000 2.18 175 1 No 0.7793248768009977
8 29 16:34:00 LA 0 0 0 0 0.14 25 1 Yes -1.9661128563728327
8 30 0:00:00 MS 0 0 0 0 0.15 30 1 Yes -1.8971199848858813
8 30 1:20:00 MS 0 0 0 0 0.25 200 1 Yes -1.3862943611198906
8 30 9:04:00 MS 1 0 0 150000 1.71 100 1 No 0.5364933705145685
8 30 9:07:00 MS 1 0 0 0 3.25 200 1 No 1.1786549963416462
8 30 10:31:00 MS 0 0 0 0 2.32 250 1 Yes 0.8415671856782185
8 30 10:41:00 MS 1 0 0 200000 1.26 160 1 No 0.23111172096338664
8 30 11:35:00 MS 0 0 0 15000 1.08 50 1 Yes 0.0769610411361284
8 31 7:19:00 AR 0 0 0 15000 1.71 50 1 Yes 0.5364933705145685
8 31 10:57:00 MS 0 0 0 25000 0.27 30 1 Yes -1.3093333199837622
8 31 12:13:00 MS 0 0 0 0 1.07 40 1 Yes 0.06765864847381486
8 31 12:23:00 MS 1 0 0 150000 2.47 150 1 No 0.9042181506398859
8 31 12:43:00 MS 0 0 0 50000 0.25 30 1 Yes -1.3862943611198906
8 31 14:07:00 TN 0 0 0 10000 1.25 50 1 Yes 0.22314355131420976
8 31 14:40:00 AL 2 6 0 0 31.24 600 1 No 3.441699324971485
8 31 15:19:00 TN 0 0 0 10000 0.25 50 1 Yes -1.3862943611198906
8 31 16:03:00 TN 0 0 0 10000 0.75 70 1 Yes -0.2876820724517809
8 31 16:11:00 TN 0 0 0 10000 3.42 75 1 Yes 1.2296405510745139
8 31 17:57:00 AL 1 0 0 0 6.5 100 1 No 1.8718021769015913
8 31 18:28:00 AL 1 0 0 0 0.56 200 1 No -0.579818495252942
8 31 18:42:00 AL 0 0 0 0 0.3 35 1 Yes -1.2039728043259361
8 31 19:58:00 AL 2 0 0 0 13.63 300 1 No 2.612273245708441
8 31 22:21:00 TN 1 0 0 25000 0.62 75 1 No -0.4780358009429998
8 31 22:47:00 TN 0 0 0 15000 0.94 50 1 Yes -0.06187540371808753
9 1 14:07:00 OR 1 0 0 240000 0.69 167 1 No -0.37106368139083207
9 1 16:30:00 ND 0 0 0 0 0.07 50 1 Yes -2.659260036932778
9 1 16:38:00 ND 0 0 0 0 6.02 150 1 Yes 1.7950872593207297
9 1 18:16:00 ND 0 0 0 1000 1.67 150 1 Yes 0.5128236264286636
9 4 20:42:00 OH 2 2 0 2050000 16.67 400 1 No 2.813610696762703
9 9 6:10:00 FL 1 0 0 0 0.1 50 1 No -2.3025850929940455
9 9 10:20:00 FL 1 0 0 0 0.25 50 1 No -1.3862943611198906
9 9 14:45:00 CO 0 0 0 0 0.28 50 1 Yes -1.2729656758128873
9 9 16:35:00 FL 0 0 0 0 1.93 100 1 Yes 0.6575200029167941
9 9 17:20:00 FL 0 0 0 0 0.5 75 1 Yes -0.6931471805599453
9 10 5:40:00 FL 1 0 0 0 0.25 50 1 No -1.3862943611198906
9 10 6:59:00 FL 1 0 0 40000 0.03 50 1 No -3.506557897319982
9 10 7:19:00 FL 0 0 0 0 0.2 50 1 Yes -1.6094379124341003
9 10 9:00:00 FL 1 0 0 0 1.33 75 1 No 0.28517894223366247
9 10 9:19:00 FL 2 0 0 20000 0.59 50 1 No -0.527632742082372
9 10 9:24:00 FL 1 0 0 0 1.21 75 1 No 0.1906203596086497
9 10 11:40:00 FL 1 0 0 0 1.2 50 1 No 0.1823215567939546
9 10 15:48:00 FL 2 0 0 0 1.55 125 1 No 0.4382549309311553
9 10 16:00:00 FL 1 0 0 0 0.48 60 1 No -0.7339691750802004
9 10 16:28:00 FL 1 0 0 0 3.84 500 1 No 1.3454723665996355
9 10 17:50:00 FL 1 0 0 0 4.99 200 1 No 1.6074359097634274
9 10 19:04:00 FL 1 0 0 0 0.78 175 1 No -0.2484613592984996
9 10 19:04:00 FL 1 0 0 0 1.23 50 1 No 0.2070141693843261
9 10 19:14:00 FL 1 0 0 0 0.3 60 1 No -1.2039728043259361
9 10 19:48:00 FL 1 0 0 0 3.36 60 1 No 1.2119409739751128
9 10 22:20:00 FL 0 0 0 0 4.12 200 1 Yes 1.415853163361435
9 10 23:15:00 FL 2 0 0 0 1.2 300 1 No 0.1823215567939546
9 11 0:25:00 FL 0 0 0 0 5.95 100 1 Yes 1.7833912195575383
9 11 0:25:00 FL 0 0 0 0 10.69 100 1 Yes 2.3693087250369538
9 11 12:48:00 SC 0 0 0 0 1.46 60 1 Yes 0.37843643572024505
9 11 15:45:00 SC 1 0 0 0 0.43 30 1 No -0.843970070294529
9 11 16:19:00 SC 0 0 0 0 0.12 55 1 Yes -2.120263536200091
9 11 17:01:00 SC 0 0 0 0 2 50 1 Yes 0.6931471805599453
9 11 17:13:00 SC 0 0 0 0 0.57 90 1 Yes -0.5621189181535413
9 13 16:51:00 NV 0 0 0 0 2.01 50 1 Yes 0.6981347220709843
9 15 18:04:00 SD 0 0 0 0 0.1 100 1 Yes -2.3025850929940455
9 19 15:41:00 ND 1 0 0 30000 3.7 200 1 No 1.308332819650179
9 19 18:46:00 SD 1 0 0 0 2.75 155 1 No 1.0116009116784799
9 19 18:50:00 MN 1 0 0 52000 4.57 100 1 No 1.5195132049061133
9 19 19:55:00 SD 0 0 0 0 0.08 10 1 Yes -2.5257286443082556
9 19 20:26:00 SD 0 0 0 0 0.11 10 1 Yes -2.2072749131897207
9 19 23:18:00 MN 0 0 0 0 2.12 100 1 Yes 0.7514160886839212
9 19 23:22:00 MN 1 0 0 0 0.11 80 1 No -2.2072749131897207
9 19 23:28:00 MN 1 0 0 1600000 12.59 550 1 No 2.532902848056256
9 19 23:32:00 MN 1 0 0 1300000 9.2 880 1 No 2.2192034840549946
9 19 23:48:00 MN 0 0 0 0 1.16 330 1 Yes 0.14842000511827322
9 19 23:49:00 MN 1 0 0 0 8.18 360 1 No 2.1016921506146558
9 20 0:04:00 MN 1 0 0 0 6.75 440 1 No 1.9095425048844383
9 21 16:29:00 NV 0 0 0 0 0.44 20 1 Yes -0.8209805520698302
9 25 13:10:00 TX 0 0 0 0 0.1 15 1 Yes -2.3025850929940455
9 30 14:55:00 NM 0 0 0 0 2.45 30 1 Yes 0.8960880245566357
10 1 16:53:00 KS 0 0 0 0 3.4 100 1 Yes 1.2237754316221157
10 1 17:30:00 KS 0 0 0 0 0.59 100 1 Yes -0.527632742082372
10 1 17:57:00 KS 0 0 0 0 0.01 15 1 Yes -4.605170185988091
10 2 17:53:00 KS 0 0 0 0 4.47 100 1 Yes 1.4973884086254774
10 2 18:02:00 KS 1 0 0 150000 2.5 150 1 No 0.9162907318741551
10 2 18:09:00 KS 2 0 0 0 18.31 450 1 No 2.907447358686419
10 2 18:15:00 KS 0 0 0 0 0.73 100 1 Yes -0.31471074483970024
10 2 18:43:00 KS 1 0 0 40000 0.41 75 1 No -0.8915981192837836
10 2 18:58:00 KS 0 0 0 4000 0.14 50 1 Yes -1.9661128563728327
10 2 19:24:00 KS 1 0 0 75000 0.54 100 1 No -0.616186139423817
10 2 22:42:00 NE 0 0 0 0 0.28 20 1 Yes -1.2729656758128873
10 6 16:25:00 CO 1 0 0 0 0.01 25 1 No -4.605170185988091
10 6 17:56:00 KS 0 0 0 0 0.73 50 1 Yes -0.31471074483970024
10 6 18:50:00 KS 0 0 0 0 2.36 50 1 Yes 0.8586616190375187
10 6 21:06:00 KS 1 0 0 0 1.1 40 1 No 0.09531017980432493
10 7 12:58:00 AL 0 0 0 0 0.07 25 1 Yes -2.659260036932778
10 7 15:47:00 AL 0 0 0 50000 0.27 25 1 Yes -1.3093333199837622
10 7 15:59:00 WI 0 0 0 250000 9.7 100 1 Yes 2.272125885509337
10 7 17:26:00 AL 0 0 0 10000 0.55 200 1 Yes -0.5978370007556204
